Mint                                         Time to Peak
9ZCm9xWxbDw9ie6APPqSWQoX9puJWYmJF5WmrvTWpump  1.771737
FVuaSsaL4LFhkb2pu6duhfnbP1tZtrKzM8FAknAXpump  1.786407
7a86WCV6MQM2GT4pan7GBFW3e2VNQvZVCgqt1jv6pump  1.791561
DwbF1Zg7ow71QPcoxDiCLtfsMPrCKXkPqwNTL9Twpump  1.802823
GYtdFiZKw9LnKoJeqMC24VEKrQmjUEEoiomTMT4jpump  1.815868
E67iMZQs7zRuV1VwKn2AHTd31JwmxAhWfy6F4vepump   1.827616
4h8cCGkzY1ZLBpK3vGircNbrtkueCjWjdDaMBt6Ppump  1.834967
z94Ezmh2Um6F4qjGM3jNS1EhTFz9JWkT3gPtbYjpump   1.848739
6yZN3LmAfVW7MbmfFPsYDzxhZpuRHR6bimfJPYHmhRDU  1.849383
EkDd6zibzbpM2j2PdxUQEMdUpqiruBm6iavBbdNxpump  1.905034
6HvBX2c5PjwkW1mPyFeffgUifFWBtnjZ2oTbDwh9pump  1.970795
9jGwQridQT1bcPHh8zfuYveMMWZXpKKaTb9DVcjeBsj3  1.973163
33V3sR2m53X1KoiYcZRtneQowAWQHX7bJKWG8wiapump  1.978712
F8rwXYGXBUJRe4FEwRvxgrgTYc4TbhmgGLgEayuBpump  1.981403
8ycHVzXHHWx1V33FAC1spXYjrNRieT22eQ2rhLVJpump  2.031813
D4RL3AVhR8XhbFAdgfMJJ1dHHNyLgtjLWZvmH1dTpump  2.0335
7yKAUSvZYWiBSYfv4hGwYdK2beETG8D9gwutnCGapump  2.042859
DMsQBkeQkaDBu79nMn5qUtBNgyTDbGvFXiwCitTVpump  2.049262
67z7H65kvMYe2KwhiXmQbiQbZsoZKirTB4852qFJpump  2.051401
Gn3bAwY8nL3kGRcAnUcjb4uneKerGEvfeXBmjBxPpump  2.060883
4SMZCqk8v9t3gpbPFh5FUT5vX3Qbx1YTB1i6dRJ9pump  2.075175
3d4Bh4ShS6cAV1WVM8ooaz3ZrWKYaPpHtx3KMxQipump  2.075858
6s1G1sLJotU1t4mjoYhSjBq3PCEXm1m5GN5KhobZxmEC  2.129439
zZTfnteuZ2YpiocsVQmV5eN4TWASMmgeRhxTedVpump   2.129922
HeZkuPB6a3BdcBAQmdipXcA5yHm7xPLZkUzex61Hpump  2.155549
GTPYC9qrXtKZBjaSgiZkP3J8TAAsT6QBUg1Yq6vupump  2.171265
54BmWz6xB6WDDYzWYpRmwnvz7KmNrAYKawR3BX6wpump  2.204693
2soDBZUSPr8LMN1GumLeC6t5VyYDGqpRipJVDCkipump  2.21401
ESQH1Q8m6rY5DnAYwLU95ZkdbyCXepkdkkzioRNnpump  2.265012
3RtbWFfpkewVGJehXExVS7YmSrRooSMEiEwzG3gNpump  2.339326
67n4Gcpv4iaPrMojaoKuiuyfHe5trgAN3FsLzQ6Jpump  2.343774
5SVfriXZFCNZWKdCLSbzEb3ef6FSNxXsWw3Ro2zhY9rq  2.344037
Bzu4sEN3WrG9Wk4JnjizS8pRMLnSpndEYufXPdUhpump  2.350722
5XoAwX8DFjMyJLbDCAKAB3hmzBL9TA8CqdanFvQrpump  2.355935
8JrVdoRSE3oztWAJ8URddfaPrX79wZVcguFjp8cR29qw  2.358174
5L336WyjZhDTq3s7CVCw5Lhexst9b2wymv9bmPUHpump  2.402527
6AnvkjXFnznE9ASdQoW3zzahVT45Yt95qYitkNnAM1fw  2.460391
FjLaPRC31cmxKNPaTQZx3NdkAcqrkgBksonr5s5Ypump  2.470403
HJ3qRo1B7LRvffPaUe1fA5NuPbzTYPrvccMVBnHVpump  2.485045
Ekkk7dpEE1vs1buiTebb5nk763fZ23pdZmy5iLQ8pump  2.562433
6nFLYJkgdnEYpEPc1W4GyqY64amHCdKFuy1yyCR6pump  2.577213
H4uYRVbC4GmLaL6313D7EVXY1dLo9YcHHr9ftGwJpump  2.584609
CHcdEwdQoVUWqYwvjVn6Fsb9VVeV2SgRG1Hh7HpQpump  2.652335
BJ1Zi8gM21vAFoZD5h5FgjC5K9YN2iBbEy9yvY3xpump  2.675878
HwVMNhvur39dVZwFHiT4SKGNfM7v6qtpPUT5hy4qpump  2.763237
8R4BEENH6M4p9hG6ZZUGfyevpUr145P49z9i82xzpump  2.868988
2WbxaNdYhx36r4AYYnrAvReCVE7tCfVCASwAUvUmpump  2.940763
CAc4rvye1ryF6oQqEaaMaxw8renRc9z9aJasVYnqpump  2.951305
CsYJAnRp6i8EJd9RT1tnSs9RGHgFSg91K9SnDon2pump  3.003225
4Q8wjefg2NRhgV6Y5tZJj48mTuMwQYVYuccd9wW6pump  3.014397
41ECuwMhg4BK2SE9cY7K4hg9xMXM37VYhxjfoLvtpump  3.04711
46yZ3yMpMa8tYtnNDwsQ1d3d3rYtUiFFD4rxqgPxpump  3.060295
8oZue4v29YmXNNZcqzFCiSJ4vbk8u8Bfab7DECZEpump  3.118467
7er9jVDgEEcrV8hn7GNrQSCL4YcEovYxrrDWLGJApump  3.129147
Ff8fDq87SuFepDXvRE8nerJTGgwTzxtRiUH6pBbcpump  3.152307
C7LxzNYvu8R6ksL36wEJGoz1Xr1xq7zBrY3b5pWDpump  3.225103
Ee8kTqyqNbWoLHF6HBSzH5miFKG6P9WQsFozZwfppump  3.271383
6ps45tDotWRnkrC9iAhsCeDBApFCQRou5mbBZziqpump  3.286416
wPwMk5jTSkd3HwhPBWFaYLS1GJJFbsm2Jz4oZsfpump   3.348099
3vsRhJqCnGDZ6zYa6oQR15AUX5t7Xw3ano21zusfpump  3.426931
4FzaftfNdsG4N5ZaGMKZn1HHS7jC7CXGoE6TwM8opump  3.439915
GQf36u4WyMPAxHrZ3nJhFTn3B3C4RvNmm7zjN9WGpump  3.468732
FZLTbxFfREysfznfkjZfWJKCBtrB289ydNbMFrzTpump  3.489812
5Nbe5dPHzj26SVRb53jaW353UGvHRZ2W7k4ESf1vpump  3.610296
ELiUZfh3TvDvvg7uM5aSxZCtcRDLAmXofneaBcvpump   3.659709
3K8XkQGhN9EhoTvD85AsPJG8ErT9zm4rcG2B3wWdpump  3.663605
9rrC2YEQtZAEavUuxSxCnsrDDttdFt33hhJ6CLptpump  3.717564
6Q9ZrNXSUrAEPRBH7fVzMa96Tq6GMWmS1cy5TNRJpump  3.812995
Ch9aQ4YLfyXbXqAzR1n25X3higvgHVsfCe1V5WK6pump  3.864367
87TSbSGZAJFXEaLM4xRujPrbPJviSU4g9kzXtVp5pump  3.899735
4qo9wsGiAo5zu2bgXaRcQdepX8y97ZZE2UiDg99Rpump  3.936966
GJpLYmWYsAt9QFNCjefZ5sqaNojjGT9cPTzbSTMCpump  3.951956
FUMKEoMvqDwbS46SjWYmPwonvPN2jYS8meKizzGopump  4.014023
AXifFAXtBCqivbwUFVVnV5qNgsFaytEJH1NrPXiwpump  4.063241
9Tg1QVB48Kz6W67eNGCF75qJxgFzkpcqDCQrYRRCpump  4.088592
CGxxW485wum3oKG9ZmJ1C3Gua56mc9Q4sL2boo36pump  4.106097
TvGeZAyQhRDq7mZgCmD86hsGS7W8w8wP1t6Hi3ppump   4.210236
4PxwciXepvvrLZA7Uof8aNh1u1D3tFrQ79nTBz8spump  4.262842
42LzpNwizSs7JuJGwoFrRrXSe54jnVHVfojs1RoXpump  4.32946
8i6KwrFGLiydTAwfkaJq86SkGuFYmYoaQvJxN2ETpump  4.394282
51HiyCKBNwo2HdJTEkHM6w7Dz1Fm54AiE8Km5cRupump  4.417222
8eauWGrTTtG53w8d4weYY3f3U6kp6X8drAWAZwNA9CnA  4.453549
CEem3mmkx7XGcd3Vz8AXTdMmdKnY35EXuzjWsTe9pump  4.497697
E8CFNbrCxjzVGjXgvuTShWv3CBitYqQCBpk7j1tEpump  4.560746
3D7iBs1qTuhNkNeRoXhqEZ9WC8wroAHR4SZWSjmacsqK  4.639563
DS6XvtPhWkWuikWE9wF8eCjUsSfCQJE6pBC5C8Sapump  4.667098
4MpmNya6fqsP6owrYvWvtrFTDAixqYE9GxrzKzDppump  4.684892
2q9fcBH9xPwQQv5bt5TXko5rwC9f9wVtbtwywXgLpump  4.705311
6ohSAN2ryXZscZWQxQnvyxc8q3TwDB51J6Xy4a1fpump  4.74756
EEwv4swhYFYGPB9R27i2CCLdgijjfPB4YaWE3b2Dpump  4.779453
5Gaf5852ywJBVVwJTZhF46ejhFvFwM47WkJq14uRpump  4.826523
6p1ygYYoG79kRufGu6QFEhwqwfP3MpXMvE5b98RQpump  5.040741
4wmr8hSXbSSuibLptzLkMJRe3xCyAEsjUsEgfnUWpump  5.231171
A3TS6cqrRVKvsa2eCdBJYgx57WJXZpu5Wp2DScmtpump  5.231285
BdjkZ6Dit4ygkEXkhV7crPNSizRh1m1yeHHWq1xapump  5.315633
72vwkhYaRTsMCBKKGUgRaxt5ZBkTdVKvKHuRC81apump  5.325451
HxeAZXCfpxfKUymAhAJMmaMr7uwLDgUpWYvwLasapump  5.341634
8u8bfVNzomaCzyb71aCibCFjbeyQpbsmuZA3ojoWpump  5.609852
7kdV7Lx8KfBuTJL6EfEtu6hSaZncdjh9N2Th3jMJpump  5.612716
7FJ4WV6sR17jWzpGQXddWBEpnGDExBfFtp4v2XB2pump  5.742583
3pkcCq2aXhe2VWCsrKx2x3Y31JZUkNA4c15pXiEcuVoU  5.772122
9iFBMdsZbQ2eCgXtPEsxiz34X1wGF1aRovQ6riMppump  5.900884
7Le5mUmikv9Dr8WwUY57FhTQ8aQvXneEDKoGesD8pump  6.081158
J7ehfiVSnKSPG3ffzQzKsF7P5ozpcsDp6a8kSbEyW37C  6.087178
DPSypupswrE6Pe8qn7FHDcgz2xJUueNJE8bGFk6Ppump  6.213276
Gp7vffDPLTVkvVftBBD8bstADfkv9P4PD1YAxGmKpump  6.287994
5KoydBs4LxMviPs273gqEjZsWqq3cUd4wPKsFYHzpump  6.400513
GDHaDzCMg4hte8YjuGjQBZnyNZHoJMvg8wQM7PFuXd3t  6.492849
BeMMb85jdfKZw1sjP9V6ZT3sY9fdgy5qkt2Z5gyJpump  6.533559
HXY6b4b519Nd9YHUVgSW1R8F4LG446z5riXX6Q7hpump  6.576981
H4WJSc7yxg7wuw7xogJ6jqRgSo3QYBaNmJwVmximpump  6.58026
81A2Qrk62gD317vXtogALwpzwM2bhujgwbafkhaNpump  6.618467
AEif1EM8pJUbKF3oJmt27trMcgH1PXja1rikZLDepump  6.656122
CryqirmoksWYtELbzXwaMmMwKQqyBiJDHxJxXRXwpump  6.663196
9gMRvbVgEicCQuMfhhyWN6iFRo2BnRPTQqcgGtXEpump  6.669217
FwpFCefCafyZAfbWGvWyoJGun1ETxhzjibeP7c3Kpump  6.715936
8yVaKEZiLJhNovq9Z5k7dRYTiCNqqyWVd4NGzPJZpump  6.735421
GxXzvFuTDvhXWxonKT29zyQLcdkwYmVYb1ELH5Mnpump  6.750439
75SCCyngBx8HWB7jR6YxonZhuxj4YWkQ5pEWz31eUgXm  6.810091
CdM1hGXugZnspmMkC2QzXLxXFspHyoc1bB6NBb3tQWn8  6.943028
G5kbHDrsw9eWaHCEG5zKvDeGVn5uM3oQpAZmoWYJpump  7.046701
CXSLZswzXE5MSB9fuxgdiyVZGdwqekrcJUg8unZvpump  7.073084
2jfz6icSUbZNCHHWzCWNQN2Br9Z3n9mpxqc2Q7C5JCuu  7.240136
GMokvTdkP7d21X4TsLKX1z6DLAeJYLrMnzx8v4h6aGfC  7.241587
EWHzR4vec8fqZwUbPjyVEcyuTTWgXP1A18TXZLaoEnXo  7.2872
9Lke6tStfnLxoCWvJMLBpG8xj56ybGGsZSZq7S21pump  7.624267
4YKKHsA3ciyS7KgH5VHjyhu2rjuJUcLE2X2PEKqdkbJ5  7.634003
21zc2FstvP6VZuv7quA3bfYQJjwLot95eQLVNm3jpump  7.719708
5vs2Zpe2bXeWQzbmsGubKFqxCwGxgkqBgoMSxC3apump  7.88167
8sttpjNmsyRjb4dr31t24h9VabkjoQQ2aAo55yMtpump  8.087065
EUWJjPUnhZdFRPpS5wbwVRLTBbEiKKS9uLKmT7KJpump  8.236912
9zaNWqJv5SkQCuzQWiX1xBwbhpB2Z43yTswkgxxBpump  8.319135
DbD5eHULCUF4nWybWFSG8PwhCJs8UQuKhncmPK5rpump  8.389626
Cc2Z9RHEekYFukorZvrDGtj5RUQTqqDqN1Jc7ktcpump  8.514447
FbA8uxvjRaw15mgQJAknyXmv3MfZ2vu59f6QsQyupump  8.521532
2qEzaRjch3XmygvriTP1dFK8i5DjFzdGHQacDLjypump  8.650475
EFQSz2gCWYVu6yxmczirEMwqnXfCK7C3TFkzdLvppYcT  8.679119
5PKcxZVPhnGTHNfVRBBJcE8NkexMKN9nsjc2QLHapump  8.775173
F6kxCqREQoVsrLtxKvXqtbdJoB1wKBQW1BkrigtKpump  8.821906
3Y3ryoyRSGC8QxsJW1SFiJJdh1mNw2j1KCiguzogpump  9.074013
EZ5KpieaVw9wcGhyhmGtZkcFo624vtmKomPnYjbQpump  9.170323
G3kTtgBzP8tsA5REXqN93tEP7EwHmDQi8EvFesbqpump  9.285202
42BKvWAr1n4fkXQPHUarvHsS2VmxAHqEPVtaDJTvpump  9.371806
4d6zagoBEsgCWp4STYUJtHjJ2Wkj6XeZzT9N1icGpump  9.398989
GtKoTCSopSHuXneG1dqaVC2KLMXvhaC4hJosmrSXpump  9.525032
AbDqzdUW5gZ4SVmPhEGvkHh85aiRa6ZtcGgUCCTzpump  9.584476
CAci5WZeAwZEQayfv37SCQcEBJqZbB11Dn83JGWtpump  9.605116
F7NVPtsgWXRB9AEFYvthKUTT6jGwGCh8jvUkjiiXpump  9.6714
CeSCQ45nWWPHG6yaUuPDLV6fyoqn4V5Ldv9YfcSqpump  9.770962
GVmmHLX5ysXXwpuRzehZLweoWDE9jGwgNKDhLY6ZUiQL  9.865203
F1QLrrwXxZQN4Qwd3Z3q5brEX5hekJUjZqS8pdUypump  9.87344
7sU94SAUdZvbgFhiqETZZsdwBAic7J8cFU9NTKhspump  9.901483
4YmGDbLRHyU64BMpYPzo9a2H3ZdBUXnv7ma4ecfVpump  9.990291
8ZVYtmxKZJRyR8nNkBRJB7tWWbhk3KkS16KoKnZapump  10.162166
96V1623ssZ6r4pNfP3STAJuyp3DuWJ6TvkrXq2xppump  10.173442
7SgmWFwk4wbmfXUiiLUmfuwy9wdpo1hCo7MYNR78pump  10.186075
HVFJScD8iPeFvpRoB3bPiMGyycRYG3Uh2PP8w62Apump  10.305451
7Sq5K5dBkFyzz9DTMSAy1CcsWCFtGuir6ChQnoqupump  10.38839
7TKbSmEdxKgYiaHwU3FW7a8gLYeCFjXRBmJfMJX2ydMm  10.401191
88gW4bWoXFFQuoXmnudCm3hodqpEVTVMry4rouLkpump  10.430391
HBm1GGVjSGE9QACoFqodF25pQuqBL3Mb7QN5cNbNpump  10.523457
3xBdcoZut5RKei78fAGqd7DC68YVZB1BP4saBqfnRbea  10.601495
3tSHrKGLHJeb6KSCCtAx96QNY8F2U98vuPZZsqVW7RGb  10.608637
8fPsqY7Qq7WZQ7BddEmdjcuCAsBfVSsjoWJr8NMPpump  10.632893
6eSxCf7YXfaoayNTE8faxLcxs9qAC7E14fUngtpsKzNn  10.651088
5FBzeNopF49enDC43XshRRQLDmRbJFRvLzmtuiDDpump  10.651459
69DCpFzRgcuhFYEYxfpuK9WZfEoNQRSpvHQg61jApump  10.680058
2GUnjS2QHKZEXDdof8QBwTx5G9nL4EgkGUXLCuZWpump  10.691734
2vwokyhKssPHkxXWPupv9AjP3b1YheWnfZ5mXh9qpump  11.006448
DSLrZBxynjXy8v5B7HszSqnoPELu6S9eTXHzCnxQpump  11.021451
CxvwRRtBB9Y5ocpXX9r8zgy5MqpMeCnnWFgJAtaapump  11.211164
BKFKXx4gGXPBYgWoFngCdPYA1YWicyym9yVs7Pn3pump  11.502022
4p2iEPWvgVbSxmdPy83JP3KMq71BUkV9UTNRnxFMpump  11.605335
D3YMQTKzaLkQtktiCkJRzryCq5Wz48bqjbRAp1iXpump  11.764777
DJX7PFngPx5TGSsBs1fmfJc8vHfVZ61jubXArSApump   11.841233
94tvQrEJVMZGyPWCpJXv2Xzb6MFh9iAs9qCa3sdcpump  11.990219
Ci2T5qKUz2Uddgyid2jZLQzE9DGnrRHhjARnMjNypump  12.129257
GMMnpZTjqRYHdgwRVq15KA3wgJuVwgqPDaGxpWKLpump  12.153701
AUfKVR5VPS5L126by15WXTE7SW6sz9s7EhR2vZm8pump  12.297785
9Sr5gC8CthThgmFSHAmVeHSjKpzfASL5dw9JXSjTpump  12.405946
CoyNvRuqEjr5nfcBQhrcHrNWUuTGMUfjYj48tj79pump  12.671015
6Wg6EetzTNaeg9d2dAsb6c6cnYsxVj6GmSeLoUKspump  12.708666
BD3vpt2Tfc49zg2bLK24a4j9wUNfEbK37v9SfXYmpump  12.766535
6hvNh8uCJ4kgcCfaP9MBHnnAQ3ArHTcT3uevxy33pump  12.877683
HWrGB8dYdZR7yHUtXdJqpfbi59oRz6jRNG6RtWGHpump  13.082074
55561Sd6ckpToCuPBYjMtyko8L8VuC2aPBrRUXdkpump  13.114944
Bg5uQeu6pA6hiqUSvVmuoGco8tiykxnPJuew6AM4pump  13.161649
HbzD1feTz99iB8cPpmvtqPjiqw8RgnUzdr6vPQQgXmnt  13.302478
GqgL1b4eQomJpRQPN9vUkLcFgFLQFnUmY5JxyM9cpump  13.532325
ESfpg5xkUaKnrNd6oZ8yd1jx88cLFQRK8bb93Znapump  13.635148
CvMocqCRzr4KSY7qYLiw3b4xQJJHncz9jHgzGoz4pump  13.718861
8qHtRNCGHtVb1NRkqteyXF9dJRi3gEm7Xqj8TeFopump  13.801297
D5aoQHv4xpeMRYKCRKjKJnbVGmeyxG67cypK9tFJpump  14.337165
7BfW3QtppEG2AqrRsRSx4eRTzLZL5yBT6uomj1S3pump  14.452574
AATHJWn28MtxAiUUYddGfdanFaVaHueVxJ5TwzWCpump  14.652227
EmcpyudGyPenGmoMbTur2A5kBDMsr6nuFGntLgf9pump  14.886217
BFWiRzRUWoqV4ffVUJ4RnL8aqKGVnJ7f5AR4fS2Ppump  15.062327
4QANaJJEt3nymp1VqdNzvbmrfEeG4TK3c8pXBfsjpump  15.15166
GZWCfiL7eXtigTmPSi6RHdNEqM4YwoxUJoEnF2iQpump  15.165934
7Gk2FUjzG9Lrs32ivbEjoyTa9DAzwtQwEManP8F1pump  15.790177
1iQkNT3oQVUyfYK9ApVv978v1JGBwV6Spiga2xQpump   15.950078
HK6HgJ8aWe6UqRaoWiiSNAaN7iT63WeC28zie4mFpump  15.974937
J9mf3unac4kaQzPTb3cJfMfFCqPNsCuWVVZ3Qpzbpump  16.12755
GV6BMJCc8CfTyEcje9gFJSCePVmmrzzKxAR1N8Gqpump  16.425486
514GR55SzSAAnRuzZ7ME5Dc62Tsi2gJ8T2vJeUfXpump  16.439126
BdMj7LjNMPfQYHzETa8sPKnTpWmJDYUzC15F9rF9pump  16.583524
97hgwBPwTutx63oMF2sYt3K58NTG548CG72Fy1pSpump  16.631287
6sdF36nZVC7nEm3XrS3SUoyqTaNjXVEpo71ZXKxMpump  16.757807
9rSG6DYkyZeFmR85Qx76Xzv86gb1AcY52nQ3Tvjbpump  16.762022
7sbaB1k9BJCHkZBDTuQcRaE7NTbEAknrgria8EKGpump  16.788229
3MzwA5LhyEw4jsx6cpwSWfXUdr8FiHu2qY3b3YEHpump  16.811593
EuQzNKnjfa7eiyjneEapznGvcBKTxfbW2mpzNrxvpump  16.822777
AYCJNcgexoasEd2QBzZTHSwmuQjkfbPih9NhZaVkpump  16.859205
ELyu4e7Uyxvpf6KibARkZyXSxYAdQ8rUoBpEmXJMpump  16.978061
CZ38cKzjZrSnXVepzcDXopUtdgxq9fVMrwviqpyMrsg8  16.998008
Ur84MzPmePfbtJatQEzx6GTNww5iQ6Fj5mfLU7vpump   17.273601
7tf5p7W4jcyhMSLH1KAmiVKXV5Ge835YmMby7Zyjpump  17.30286
A9KbY6fw6KB1QnbUsEhPWerX1u7z9PX8wKiwDwkbpump  17.572289
7hToCxv3oqiMnDX3ZFEychaHcCYombFiWhFSF6Jwpump  17.689488
J8FMQrVWyEH4ZDwAx8wByBdwzTFDQjan8mXh268JVph1  17.745531
3k5J3czY3bLVoyVjCrq72PFFWenAxBKPar7Zc9cGpump  17.775855
Befp6xdvK3zbQY77qyD19xx5SL9WCgp2rgCv4RQHpump  17.999551
3MVPpYfKwbdJvPfCKN4ridtpdfD5XuZQMeK3iUWEpump  18.162348
EdEU9n7kRoqpjh8Vcj38s98Mac3WX76Qt9b5aYCiPftS  18.183172
F3Yvaf7Qi3rb9orzhzXMNNzP5oGu9sJKyPNQj1jypump  18.241178
BhyNK54d7SMt2soqkZZRPUT67mBjUXLKiP7gAm64pump  18.43411
9qzHZsJoAGtzk7TVdf3yLcGKThCKVpSF5ZcqJNQfpump  18.716443
8qBHWV12K1AgYMDaVU4zFx5rdTmwf8mPrPnTJegapump  19.236875
Gt7maZGetC9b9S9JYwZWkGeMJFiZCdko8XS5u1hUpump  19.554311
EEd1dgvA8o3MvsWkx6mWVmBfncqcEYMyKNND7wtGpump  20.022556
7Z62TwkV7hiQ3LVAacMFkcN7dvVoncJkXiRBstpJD7ox  20.211068
TccjfJHwA3YGMunKoga374QbCkkNnt6ar6DFUrmpump   20.362093
HzDUmtdfJvyUJdLhtUSKyf5yMW7W8mi7KcGPsi97pump  20.409031
AxrrMzGiidWmDnmbXfn1BA74bmKUcZ7uhG1CCVX7pump  20.671295
8N6JK32HHXCbe18z21iF7we58WYtUDJ2mQHbVFAepump  20.849833
2CAkinHqb1pMDTnXepNTgSpjZePm4o1mJKHe5QEipump  20.920749
G5g54BeGohPxfPgRBf9zMhdeW57FZ2byVUYY178WSjLx  21.038707
5eqbQZFzHzrJ4WxoYjBH98mD3bR4W3AwrK9cTmbPpump  21.252287
Ezk1hvVCUX63hD6kiKBpJBftziwgst6Vjq4ZFsh6pump  21.575009
AmHSKewRDEJu4eeUxzSVpfLJgyoDzQppJKzgx19wpump  21.610291
B2dyiEJor9H8xqJdkFPAnzkrov42R71HXiUiDtowpump  21.650632
D1ZHMtKU3tZrstSgTEVDCRQdnXeUQ3vU1eSHZMwhpump  21.657213
3k3xf1pXGZsqGBvKjqDv13eChTR8gpyZQLp5nWwhpump  22.022793
4JkkZa5WybBwMxAEtP1r9SZgYWh1JrJ5N2oTAGR3pump  22.027637
2YYFDcfMr22iwvKsLhNb2MAUXRyZWvf8DDBC96tspump  22.469737
7Gw1h8RaUoikagz8rENA4xbgMhbSLsDayUBVzTC2pump  22.507301
6mz5vu6YJAGfm7FJ2saj9zc4k4ViE7nzWinkiRF6pump  22.64264
J2QKm9yrA1Zer5WviB58LK9U8QcnRwajwo16jaUapump  22.788684
9JQLnTEA5WqVYNmkCCiwpivYWqeig2oL32eD8xSawd2v  22.819232
7WT6RXJPysm3kMnwdgYVDpFDF3c28HHDrcWkvL2tpump  23.052529
DXAEy3fB2NkdqrAbLNRAW3JXxTsvZTpSe1gZtq9Vpump  23.108813
6qWbtCHJ43rdM1ZN5DcqNcpFKDvHgzN9ocgMiaCcpump  23.198378
CcEhMZC5vuLaFfvHReTuQUfYn9QanLUFy1xntS3Rpump  23.211825
BU4RiykwNb3be8bhUNjcrhTK59bhPiwVkkasMZampump  23.257405
6opCivc1nFgNH3daQt2tJwz3JFvPpnEekGJXsuf3pump  23.374994
999m5Ma9HVNi2gUJbiVnbrZUwmU12LWXBfPJznjkucSG  23.477166
5WtRoDAcZDmt5mJLqZ1tZ95rHCNuQFLfXjh3dUf4pump  23.576902
HCz27vZofrkhjnT4kpdKEeqRVHxRw5SZNqnegJ9Spump  23.782327
G4yAJmuSBqPhrgbc2LFsgcgS4WjiqavKKWm7igJ9pump  23.814967
4wrqVJFLqQfZmvFizv5izpzT4TyDUhtyLzJB6LRepump  24.212599
4mGgrnwqJgTtWs8tjZWicXdSEWPETy3d2vVsyDFypump  24.268222
7YdXydDJRtWVAqEkKDnabaZEGchsuTDW3PubemBxBMEU  24.362107
4Xg7XEwziEzKYm84AkAwK4fpLdi1WKrT6rPSWkQxpump  24.384509
FNqCFAn5cvRFwrdhaDbzX49Mhd3Xd2fEfGBd8u6ipump  24.60205
BM5ExBbXFy423Lxebdf94KMZGRgkLFXuQp29RgVpump   24.603786
9pmBdKkbB4cgsxQC4vf5Pk51f8sZvzxa4g5nGK64FSnu  24.893115
7qkrNp37cz7ULmNuMf1WagbE5gJciMhviTWzGSypump   25.001165
9pHPFASabFqFS3SFz3qEou2C3uha1VgCNNv1rfUwpump  25.517192
7VCej1YWEbuDRzbUeQNHwuDr3NZfuQJKps1jrxgwpump  25.67739
29uiTHStiGrfVUUe9fub8FQqAU9CbkLnCZmex8LUpump  25.697968
G6ckmGndgWWGkakWo2zpDgQKPxSdnXo14w14iy9bpump  25.727165
BEDHXDjfniXL8B64Kq5JoZa7Fcb1WzArzSL4EgKrpump  25.844214
6CnNvCzFvpQUsbqfaDopVY7T4raTxYKHUKnR4y2Gpump  26.626529
6yk4CsAdrz4fzjowfAPrkQqtsBAmxPUsDfM2L6Xvpump  26.77626
MSGD69G7U78uNJAwAmpvtV8qirjoioP1wFgP2KApump   26.91815
4fZq6ti1R8R9o7q995ReGwzq4aKBsvK84vFuEYCvpump  27.042853
5RShRfSbxccnVAgc7Nt17EZFYpu5r5bQyEiSg2fgpump  27.284979
ZYwuRynNhonARNG33faeLkcJs4Tc7NT7WesLAqtpump   27.714911
7bEv8Wgqkgbjy6YbJVZhLrHWwRfSAfa6F93cN92Mpump  27.952101
HQiQN4xTAJHK2f3NfrKv5PZZ6wQMEp9JQKmwXoUTpump  28.507126
7BSU6wBqZ4GWvfzCcAy5dbb3VXo3KK9Sf7KoG816pump  28.66277
apneqXGuRBCuWhue38LNmAE4bgCjx7gQfve5vF9pump   28.913541
BmFH7bn8moVa3bu67TK312vM7F7jKHdch69gHauGMQmo  28.929676
354N2bSBLtXBPKEurt4MnKpenV4jsubdGZ4YbSfMpump  28.955705
DkDks4HZbPKUtXEMUWfphraLkGLjCwWFNwrQkEAFpump  29.113507
Em9gsguu1SsBCTFUz91wNFrmyVPViSjbdKZiYzmVpump  29.134132
BedCCq45VBD2U9e8663MQvVdHyXg1m1vKnA18xnRK41R  29.276168
9CGb29B8RD6jgigD1WRiaKYc6vUMLYAbdP5WUpTpump   29.673914
CteZ7HxLbf89sMDaymC2GZ49NGxkRHEcvbQa3MxLpump  29.723957
9x4Dw5THs9rXy6jNdxygjoRPJTHmAW6YJ8LS2vtUpump  29.903749
7zWzAQ7SMrXxTK2GhR1XxzB8ttj4jmgzXPXcucPXpump  30.132242
mru6cPsRJNbjXH7PMvdGwcPzqwpGzrkhCRsiQm2pump   30.293655
A7fNadzPqmSHJfNDA8PE8xSbLTfeXtBrykqguMTCpump  30.338264
DeggqLiEN8TZ3GDuN5Tm4T66ZW7M9duxMDzohaoxpump  30.366773
67rQZib1K8ZVHapvxRWFdA4LgB3x1SApmMT8xEDppump  31.165471
b5jvtQYgZ7vCH5FzciYW5WcorRFgkgDjz6AECGdpVVb   31.203159
4HuiP3N942kJamEz7TChBibwboDAMNbCu92H6514pump  31.479879
3iBokbV83RSCYapFYAZtcswAaRGqpQuJk3GUf8FVpump  31.934361
3UyCXnKifm4JegXkj3dazhVD6GaoXtttNHf78Sbhpump  32.576088
EsVk3RyRxqroc3EAjdagQdHHbCLKCdntHSdShRs9pump  33.107421
DmEYeteDJcdzRwpkRFRjnUWr89FWrutYjd25RMF6pump  33.433767
98gErZPiAGn4sb8Bo53mxGWcbJQeDkCW9miBdZQTpump  33.931852
7DbVVrJa1hhphQ7TLG5XgBCQxY3Xte1zk95xrM3Qpump  35.158472
