mint,creation_time,transaction_count_0to5s,buy_pressure_0to5s,volume_0to5s,rsi_0to5s,price_volatility_0to5s,volume_volatility_0to5s,momentum_0to5s,trade_amount_variance_0to5s,transaction_rate_0to5s,trade_concentration_0to5s,unique_wallets_0to5s,transaction_count_5to10s,buy_pressure_5to10s,volume_5to10s,rsi_5to10s,price_volatility_5to10s,volume_volatility_5to10s,momentum_5to10s,trade_amount_variance_5to10s,transaction_rate_5to10s,trade_concentration_5to10s,unique_wallets_5to10s,transaction_count_10to15s,buy_pressure_10to15s,volume_10to15s,rsi_10to15s,price_volatility_10to15s,volume_volatility_10to15s,momentum_10to15s,trade_amount_variance_10to15s,transaction_rate_10to15s,trade_concentration_10to15s,unique_wallets_10to15s,transaction_count_15to20s,buy_pressure_15to20s,volume_15to20s,rsi_15to20s,price_volatility_15to20s,volume_volatility_15to20s,momentum_15to20s,trade_amount_variance_15to20s,transaction_rate_15to20s,trade_concentration_15to20s,unique_wallets_15to20s,transaction_count_20to25s,buy_pressure_20to25s,volume_20to25s,rsi_20to25s,price_volatility_20to25s,volume_volatility_20to25s,momentum_20to25s,trade_amount_variance_20to25s,transaction_rate_20to25s,trade_concentration_20to25s,unique_wallets_20to25s,transaction_count_25to30s,buy_pressure_25to30s,volume_25to30s,rsi_25to30s,price_volatility_25to30s,volume_volatility_25to30s,momentum_25to30s,trade_amount_variance_25to30s,transaction_rate_25to30s,trade_concentration_25to30s,unique_wallets_25to30s,transaction_count_0to10s,buy_pressure_0to10s,volume_0to10s,rsi_0to10s,price_volatility_0to10s,volume_volatility_0to10s,momentum_0to10s,trade_amount_variance_0to10s,transaction_rate_0to10s,trade_concentration_0to10s,unique_wallets_0to10s,transaction_count_10to20s,buy_pressure_10to20s,volume_10to20s,rsi_10to20s,price_volatility_10to20s,volume_volatility_10to20s,momentum_10to20s,trade_amount_variance_10to20s,transaction_rate_10to20s,trade_concentration_10to20s,unique_wallets_10to20s,transaction_count_20to30s,buy_pressure_20to30s,volume_20to30s,rsi_20to30s,price_volatility_20to30s,volume_volatility_20to30s,momentum_20to30s,trade_amount_variance_20to30s,transaction_rate_20to30s,trade_concentration_20to30s,unique_wallets_20to30s,transaction_count_0to20s,buy_pressure_0to20s,volume_0to20s,rsi_0to20s,price_volatility_0to20s,volume_volatility_0to20s,momentum_0to20s,trade_amount_variance_0to20s,transaction_rate_0to20s,trade_concentration_0to20s,unique_wallets_0to20s,transaction_count_0to30s,buy_pressure_0to30s,volume_0to30s,rsi_0to30s,price_volatility_0to30s,volume_volatility_0to30s,momentum_0to30s,trade_amount_variance_0to30s,transaction_rate_0to30s,trade_concentration_0to30s,unique_wallets_0to30s,initial_investment_ratio,initial_market_cap,peak_market_cap,time_to_peak
GoisTBkJYnb4MJb1VXt8CV4Gzt3eL3gv9US4fvUXpump,2025-01-07T22:04:34.022832,2,0.5,1.181337098,0.0,0.018872332381349048,0.0,-0.03704552922197795,0.0,0.4,0.0,1,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,2,0.5,1.181337098,0.0,0.018872332381349048,0.0,-0.03704552922197795,0.0,0.2,0.0,1,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,2,0.5,1.181337098,0.0,0.018872332381349048,0.0,-0.03704552922197795,0.0,0.1,0.0,1,2,0.5,1.181337098,0.0,0.018872332381349048,0.0,-0.03704552922197795,0.0,0.06666666666666667,0.0,1,1.0,31.002495786573157,79.06411583945163,175.956196
GHvQn3dUSyLQgN1rMWdkgam2LKKeyRz9bvBmDqL1pump,2025-01-07T22:04:35.983703,7,0.5714285714285714,4.927138146,28.127560987173595,0.06829075640055798,0.7088724077601364,-0.11758766885540897,0.2489599811694327,1.4,0.0,1,2,0.5,0.083802335,0.0,3.029585611678199e-08,0.9999782583623714,6.059171406924183e-08,0.0017556314947657923,0.4,0.0,1,2,1.0,0.020013316,0.0,0.00033282228935248103,0.00033277843611716375,0.0006658661938159903,1.1088899999995377e-11,0.4,0.0,1,0,0,0,50,0,0,0,0,0,0,0,1,1.0,0.1,50,0.0,0.0,0,0.0,0.2,0.0,1,0,0,0,50,0,0,0,0,0,0,0,9,0.5555555555555556,5.010940481,27.624087567691475,0.07813160492486976,0.932860858162095,-0.12248693250888074,0.26976599948972546,0.9,0.0,1,2,1.0,0.020013316,0.0,0.00033282228935248103,0.00033277843611716375,0.0006658661938159903,1.1088899999995377e-11,0.2,0.0,1,1,1.0,0.1,50,0.0,0.0,0,0.0,0.1,0.0,1,11,0.6363636363636364,5.030953797,27.931844057781632,0.07978719251717249,1.125954192283202,-0.12131812546617114,0.2651897488516339,0.55,0.0,1,12,0.6666666666666666,5.130953796999999,29.434136687348655,0.07905878523781608,1.1760102418859846,-0.11546632473574554,0.2528459047264653,0.4,0.0,1,1.0,31.99146825122252,34.284722335538774,0.824279
7q5EwLGfAybrJiqRTndhxxGmETkBDQSMGcWD6xgKpump,2025-01-07T22:04:42.452990,2,1.0,0.794059405,0.0,0.009291647928512108,0.2593516224393816,0.018757584730327653,0.010602882167238507,0.4,0.0,1,1,0.0,0.509303325,50,0.0,0.0,0,0.0,0.2,0.0,1,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,1,0.0,0.28475608,50,0.0,0.0,0,0.0,0.2,0.0,1,5,0.8,2.050474187,0.0,0.02553358201249064,1.023580232596023,0.07125771952245114,0.17620262924349533,1.0,0.0,1,3,0.6666666666666666,1.30336273,36.68265063369845,0.013250594092432337,0.22867027103046433,-0.013619588814135317,0.009869780624664004,0.3,0.0,1,0,0,0,50,0,0,0,0,0,0,0,6,0.6666666666666666,2.335230267,51.251458178993786,0.028905145881258115,0.9918365102348171,0.0032590509635772205,0.1490174416066039,0.6,0.0,1,3,0.6666666666666666,1.30336273,36.68265063369845,0.013250594092432337,0.22867027103046433,-0.013619588814135317,0.009869780624664004,0.15,0.0,1,9,0.6666666666666666,3.638592997,42.73834548257359,0.04201764691394619,0.7941765498331951,-0.028337668958429083,0.10308988572263694,0.3,0.0,1,1.0,30.824790307548867,31.402988923537297,2.751941
HW418adXSvcdcTVuBXAj7Z7KdXmwDDhkdXBd6FDipump,2025-01-07T22:05:17.486647,8,0.625,5.162303479,36.68495028708488,0.10395332478938625,1.0386326656967932,-0.11896960831260502,0.44919099858575084,1.6,0.0,1,3,1.0,0.029762505,0.0,0.0005398433422261024,0.0005397312589595619,0.001323215401463985,2.8671578000002258e-11,0.6,0.0,1,0,0,0,50,0,0,0,0,0,0,0,1,1.0,0.1,50,0.0,0.0,0,0.0,0.2,0.0,1,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,11,0.7272727272727273,5.192065984,36.93185608145407,0.11775417213408851,1.3511984303670521,-0.11722062979204466,0.40675537450394933,1.1,0.0,1,1,1.0,0.1,50,0.0,0.0,0,0.0,0.1,0.0,1,0,0,0,50,0,0,0,0,0,0,0,12,0.75,5.292065984,37.74926078440296,0.11804169322524849,1.4041040311519348,-0.11133147777166941,0.38343043421536877,0.6,0.0,1,12,0.75,5.292065984,37.74926078440296,0.11804169322524849,1.4041040311519348,-0.11133147777166941,0.38343043421536877,0.4,0.0,1,1.0,31.734427688101142,36.93536775476461,1.182894
CfRVpu7AGCc9Am44xhub1RvWSJgSLqgb4FR2kfmkpump,2025-01-07T22:05:30.609219,4,1.0,0.030051065000000002,0.0,0.000745977686255391,0.5772737627052796,0.0020036727428774507,1.880889973280119e-05,0.8,0.0,1,1,0.0,1.002e-06,50,0.0,0.0,0,0.0,0.2,0.0,1,0,0,0,50,0,0,0,0,0,0,0,1,1.0,0.01960396,50,0.0,0.0,0,0.0,0.2,0.0,1,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,5,0.8,0.030052067000000002,99.99666399526856,0.0007780079163495612,0.816360901022148,0.0020036058980299988,2.407537612985344e-05,0.5,0.0,1,1,1.0,0.01960396,50,0.0,0.0,0,0.0,0.1,0.0,1,0,0,0,50,0,0,0,0,0,0,0,6,0.8333333333333334,0.049656027000000005,99.9979817191971,0.0010585079336481475,0.8170849234926407,0.003311835950798975,4.572732860354059e-05,0.3,0.0,1,6,0.8333333333333334,0.049656027000000005,99.9979817191971,0.0010585079336481475,0.8170849234926407,0.003311835950798975,4.572732860354059e-05,0.2,0.0,1,1.0,27.97763777632798,28.070295122934056,16.100903
E37PwTC1wDoJKxAEw4GHrMcBhzsaRjKBqZnQ1Qwwpump,2025-01-07T22:05:20.994534,1,1.0,0.050472783,50,0.0,0.0,0,0.0,0.2,0.0,1,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,1,1.0,0.050472783,50,0.0,0.0,0,0.0,0.1,0.0,1,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,1,1.0,0.050472783,50,0.0,0.0,0,0.0,0.05,0.0,1,1,1.0,0.050472783,50,0.0,0.0,0,0.0,0.03333333333333333,0.0,1,1.0,28.053150548993592,28.053150548993592,0.0
BaupLJGdywuQtBCRDBB7wbEnJRv63pd8wYhyGTtspump,2025-01-07T22:05:40.018503,6,0.5,9.995366298999999,35.30881884007731,0.12270239693903327,0.3041307221023894,-0.17982457620953712,0.2566938796995012,1.2,0.0,1,2,1.0,0.020013342,0.0,0.00033350007406764034,0.00033347753713505973,0.0006672226669441261,1.1135569000005509e-11,0.4,0.0,1,6,1.0,1.027392477,0.0,0.02305874935362841,0.4582159326031858,0.06890498803921435,0.006156170419194346,1.2,0.0,1,1,1.0,0.056113064,50,0.0,0.0,0,0.0,0.2,0.0,1,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,8,0.625,10.015379640999999,35.42432006862461,0.14248517224776605,0.6714617442424936,-0.17872991443782657,0.7066386813970142,0.8,0.0,1,7,1.0,1.083505541,0.0,0.024775390838073202,0.536629345085295,0.07277221842797318,0.006899458856822408,0.7,0.0,1,0,0,0,50,0,0,0,0,0,0,0,15,0.8,11.098885181999998,41.211388241135296,0.1275882103257769,1.1142050695865158,-0.11837622519454674,0.6796830811264777,0.75,0.0,1,15,0.8,11.098885181999998,41.211388241135296,0.1275882103257769,1.1142050695865158,-0.11837622519454674,0.6796830811264777,0.5,0.0,1,1.0,34.089040789617435,41.45552574794693,0.557489
7TjfEFoR4xjXFAkaNGL7dDSD1yjTSsJHHzhCWsGGpump,2025-01-07T22:05:34.904465,5,1.0,3.147583065,0.0,0.049591163182918306,0.5469428525716669,0.16000592754951734,0.11854910895379107,1.0,0.0,1,1,0.0,0.19243729,50,0.0,0.0,0,0.0,0.2,0.0,1,1,0.0,0.45678849,50,0.0,0.0,0,0.0,0.2,0.0,1,1,0.0,0.667967166,50,0.0,0.0,0,0.0,0.2,0.0,1,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,6,0.8333333333333334,3.340020355,92.39388657440288,0.048120872029820225,0.635944632491526,0.14683380892964024,0.1253240261551229,0.6,0.0,1,2,0.0,1.124755656,0.0,0.021726084845419137,0.18775515808564197,-0.0425281984431398,0.011149108299278239,0.2,0.0,1,0,0,0,50,0,0,0,0,0,0,0,8,0.625,4.464776011,41.99019413957598,0.07334298799308754,0.5574391808066607,-0.061043605177370355,0.09678640518335949,0.4,0.0,1,8,0.625,4.464776011,41.99019413957598,0.07334298799308754,0.5574391808066607,-0.061043605177370355,0.09678640518335949,0.26666666666666666,0.0,1,1.0,30.590748466148387,35.485449548908434,4.321382
45r1t8URj5sdASFcZZwY5pva62QJdK3RNvERFzBNpump,2025-01-07T22:05:45.836495,5,0.8,3.178372132,58.58628461061799,0.026771167626687173,0.5707575427202187,0.022685013425348673,0.1316354306863623,1.0,0.0,1,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,1,0.0,0.23746495,50,0.0,0.0,0,0.0,0.2,0.0,1,5,0.8,3.178372132,58.58628461061799,0.026771167626687173,0.5707575427202187,0.022685013425348673,0.1316354306863623,0.5,0.0,1,0,0,0,50,0,0,0,0,0,0,0,1,0.0,0.23746495,50,0.0,0.0,0,0.0,0.1,0.0,1,5,0.8,3.178372132,58.58628461061799,0.026771167626687173,0.5707575427202187,0.022685013425348673,0.1316354306863623,0.25,0.0,1,6,0.6666666666666666,3.415837082,52.84129451300862,0.027547077675129438,0.6374994560661097,0.00832285870616376,0.1317199126684633,0.2,0.0,1,1.0,34.49649962379615,37.166275172712105,3.370959
7xAW81zjbfHGbSgBmmh3UgaXVaTLPJkwQ6xpcXQfpump,2025-01-07T22:05:47.816890,1,1.0,0.673051885,50,0.0,0.0,0,0.0,0.2,0.0,1,0,0,0,50,0,0,0,0,0,0,0,2,0.0,1.573051885,0.0,0.02955019651608519,0.1442724916858035,-0.05740409086624561,0.012876361725513307,0.4,0.0,1,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,1,1.0,0.050472783,50,0.0,0.0,0,0.0,0.2,0.0,1,1,1.0,0.673051885,50,0.0,0.0,0,0.0,0.1,0.0,1,2,0.0,1.573051885,0.0,0.02955019651608519,0.1442724916858035,-0.05740409086624561,0.012876361725513307,0.2,0.0,1,1,1.0,0.050472783,50,0.0,0.0,0,0.0,0.1,0.0,1,3,0.3333333333333333,2.24610377,0.0,0.04171896520394663,0.14289326542914307,-0.09716292960599364,0.01144565486712294,0.15,0.0,1,4,0.5,2.296576553,3.034297125969104,0.042652574946899995,0.5507668355725288,-0.09412246076684944,0.09999480392013277,0.13333333333333333,0.0,1,1.0,30.967928093640744,30.967928093640744,0.0
